CUI	IC
C0177790	9.250810304529896
C4087180	9.250810304529896
C2021782	9.250810304529896
C0882520	9.250810304529896
C1627420	9.250810304529896
C2183225	9.250810304529896
C5189572	9.250810304529896
C1170479	9.250810304529896
C5939237	9.250810304529896
C2732443	9.250810304529896
C4028500	9.250810304529896
C1543889	9.250810304529896
C3527532	9.250810304529896
C2456875	9.250810304529896
C2042196	9.250810304529896
C5410869	9.250810304529896
C0845922	9.250810304529896
C1873622	9.250810304529896
C5779155	9.250810304529896
C2238727	9.250810304529896
C2238998	9.250810304529896
C2456329	9.250810304529896
C0373283	9.250810304529896
C5696053	9.250810304529896
C0394132	9.250810304529896
C0881827	9.250810304529896
C5876651	9.250810304529896
C5387743	9.250810304529896
C1881135	9.250810304529896
C2238748	9.250810304529896
C5219733	9.250810304529896
C4028468	9.250810304529896
C5560350	9.250810304529896
C5143657	9.250810304529896
C1507260	9.250810304529896
C5820696	9.250810304529896
C2321721	9.250810304529896
C5696828	9.250810304529896
C5695499	9.250810304529896
C5696189	9.250810304529896
C2027080	9.250810304529896
C1834780	9.250810304529896
C2043559	9.250810304529896
C5411030	9.250810304529896
C2938886	9.250810304529896
C2540856	9.250810304529896
C2321728	9.250810304529896
C5409523	9.250810304529896
C2481748	9.250810304529896
C5224866	9.250810304529896
C4545558	9.250810304529896
C5571598	9.250810304529896
C5143789	9.250810304529896
C5189544	9.250810304529896
C2457161	9.250810304529896
C5696219	9.250810304529896
C3862215	9.250810304529896
C5188856	9.250810304529896
C5201766	9.250810304529896
C0849140	9.250810304529896
C2042881	9.250810304529896
C0411830	9.250810304529896
C1524571	9.250810304529896
C5779171	9.250810304529896
C4476572	9.250810304529896
C4542891	9.250810304529896
C2065753	9.250810304529896
C3860491	9.250810304529896
C5220140	9.250810304529896
C5561709	9.250810304529896
C5696820	9.250810304529896
C5697167	9.250810304529896
C5219662	9.250810304529896
C5559475	9.250810304529896
C0411848	9.250810304529896
C0498027	9.250810304529896
C5928583	9.250810304529896
C3515835	9.250810304529896
C0856927	9.250810304529896
C2456569	9.250810304529896
C0993820	9.250810304529896
C4028514	9.250810304529896
C2238739	9.250810304529896
C1525214	9.250810304529896
C1969460	9.250810304529896
C4028451	9.250810304529896
C5189649	9.250810304529896
C5223585	9.250810304529896
C5216333	9.250810304529896
C1524751	9.250810304529896
C2367156	9.250810304529896
C5224911	9.250810304529896
C5920200	9.250810304529896
C5697258	9.250810304529896
C3504021	9.250810304529896
C2321310	9.250810304529896
C1714939	9.250810304529896
C2321553	9.250810304529896
C5388674	9.250810304529896
C2109999	9.250810304529896
C0429444	9.250810304529896
C2455967	9.250810304529896
C1524175	9.250810304529896
C2238829	9.250810304529896
C5441476	9.250810304529896
C4028388	9.250810304529896
C5219699	9.250810304529896
C5223534	9.250810304529896
C5541513	9.250810304529896
C2398170	9.250810304529896
C1455849	9.250810304529896
C0181891	9.250810304529896
C2228426	9.250810304529896
C4028327	9.250810304529896
C0196388	9.250810304529896
C1114510	9.250810304529896
C4305207	9.250810304529896
C0856928	9.250810304529896
C2412693	9.250810304529896
C4545663	9.250810304529896
C1524776	9.250810304529896
C5219729	9.250810304529896
C1524557	9.250810304529896
C5561752	9.250810304529896
C1504147	9.250810304529896
C0200090	9.250810304529896
C2321529	9.250810304529896
C4028537	9.250810304529896
C2455012	9.250810304529896
C2238668	9.250810304529896
C3836762	9.250810304529896
C0373173	9.250810304529896
C2367144	9.250810304529896
C5411025	9.250810304529896
C2457147	9.250810304529896
C5775358	9.250810304529896
C2456048	9.250810304529896
C2206066	9.250810304529896
C3862904	9.250810304529896
C2454632	9.250810304529896
C2455021	9.250810304529896
C2455433	9.250810304529896
C2455624	9.250810304529896
C5555598	9.250810304529896
C1525246	9.250810304529896
C2322502	9.250810304529896
C2551777	9.250810304529896
C2042432	9.250810304529896
C3866673	9.250810304529896
C5939260	9.250810304529896
C3836757	9.250810304529896
C1525626	9.250810304529896
C2455750	9.250810304529896
C0848432	9.250810304529896
C5148108	9.250810304529896
C1524854	9.250810304529896
C5223402	9.250810304529896
C5189670	9.250810304529896
C2238732	9.250810304529896
C2456684	9.250810304529896
C0436452	9.250810304529896
C2125473	9.250810304529896
C1543698	9.250810304529896
C2005654	9.250810304529896
C2322479	9.250810304529896
C2321720	9.250810304529896
C5232379	9.250810304529896
C1298732	9.250810304529896
C5224987	9.250810304529896
C2317018	9.250810304529896
C2455431	9.250810304529896
C2122353	9.250810304529896
C2413149	9.250810304529896
C2456538	9.250810304529896
C5224942	9.250810304529896
C2238867	9.250810304529896
C2322483	9.250810304529896
C4028323	9.250810304529896
C5219709	9.250810304529896
C1836700	9.250810304529896
C3263008	9.250810304529896
C2456932	9.250810304529896
C3472312	9.250810304529896
C5779157	9.250810304529896
C4745061	9.250810304529896
C5410821	9.250810304529896
C1864673	9.250810304529896
C5415678	9.250810304529896
C4028292	9.250810304529896
C3897548	9.250810304529896
C5559514	9.250810304529896
C0394235	9.250810304529896
C5195377	9.250810304529896
C2459672	9.250810304529896
C4028483	9.250810304529896
C2315875	9.250810304529896
C3877144	9.250810304529896
C5224986	9.250810304529896
C5928252	9.250810304529896
C5878865	9.250810304529896
C2042431	9.250810304529896
C4688357	9.250810304529896
C4302385	9.250810304529896
C5923730	9.250810304529896
C2075871	9.250810304529896
C2042952	9.250810304529896
C5551627	9.250810304529896
C2457016	9.250810304529896
C2454022	9.250810304529896
C5765101	9.250810304529896
C5189645	9.250810304529896
C5223976	9.250810304529896
C2206390	9.250810304529896
C4300359	9.250810304529896
C5225610	9.250810304529896
C5779193	9.250810304529896
C2945022	9.250810304529896
C2551925	9.250810304529896
C5189714	9.250810304529896
C4028549	9.250810304529896
C1545561	9.250810304529896
C1689937	9.250810304529896
C4028560	9.250810304529896
C2238375	9.250810304529896
C4510282	9.250810304529896
C5696317	9.250810304529896
C5779151	9.250810304529896
C5189594	9.250810304529896
C2457005	9.250810304529896
C2456328	9.250810304529896
C5410881	9.250810304529896
C5189698	9.250810304529896
C3515732	9.250810304529896
C3861909	9.250810304529896
C2239020	9.250810304529896
C2322494	9.250810304529896
C5410892	9.250810304529896
C2457118	9.250810304529896
C4305241	9.250810304529896
C4028331	9.250810304529896
C3262992	9.250810304529896
C5148081	9.250810304529896
C2206391	9.250810304529896
C3860446	9.250810304529896
C2322490	9.250810304529896
C5388147	9.250810304529896
C4288291	9.250810304529896
C5415710	9.250810304529896
C5411128	9.250810304529896
C2321368	9.250810304529896
C5220157	9.250810304529896
C2551793	9.250810304529896
C5189630	9.250810304529896
C5220151	9.250810304529896
C5415705	9.250810304529896
C1527067	9.250810304529896
C2317649	9.250810304529896
C4076661	9.250810304529896
C5219696	9.250810304529896
C2021979	9.250810304529896
C2316277	9.250810304529896
C4518006	9.250810304529896
C0973122	9.250810304529896
C5410885	9.250810304529896
C2043610	9.250810304529896
C5189566	9.250810304529896
C1524437	9.250810304529896
C5696116	9.250810304529896
C2456258	9.250810304529896
C5220110	9.250810304529896
C0942206	9.250810304529896
C5769116	9.250810304529896
C2945046	9.250810304529896
C2043366	9.250810304529896
C5430334	9.250810304529896
C5939251	9.250810304529896
C5224763	9.250810304529896
C2238380	9.250810304529896
C2455048	9.250810304529896
C1319342	9.250810304529896
C2457131	9.250810304529896
C2377473	9.250810304529896
C2551849	9.250810304529896
C5696066	9.250810304529896
C2712909	9.250810304529896
C2959553	9.250810304529896
C4539928	9.250810304529896
C5219661	9.250810304529896
C2238377	9.250810304529896
C3495607	9.250810304529896
C0740575	9.250810304529896
C5928273	9.250810304529896
C5223248	9.250810304529896
C5148147	9.250810304529896
C2322525	9.250810304529896
C2094542	9.250810304529896
C4737024	9.250810304529896
C3523584	9.250810304529896
C5410966	9.250810304529896
C2551825	9.250810304529896
C3863018	9.250810304529896
C1314283	9.250810304529896
C5189695	9.250810304529896
C5939238	9.250810304529896
C5224897	9.250810304529896
C2318153	9.250810304529896
C0993829	9.250810304529896
C2456710	9.250810304529896
C5924276	9.250810304529896
C5219704	9.250810304529896
C0202621	9.250810304529896
C3550524	9.250810304529896
C2041169	9.250810304529896
C2028443	9.250810304529896
C0864407	9.250810304529896
C2075281	9.250810304529896
C0993833	9.250810304529896
C5830075	9.250810304529896
C2454994	9.250810304529896
C3687807	9.250810304529896
C2945016	9.250810304529896
C0412497	9.250810304529896
C5220187	9.250810304529896
C5220152	9.250810304529896
C5695444	9.250810304529896
C5392940	9.250810304529896
C3837956	9.250810304529896
C2455625	9.250810304529896
C2322523	9.250810304529896
C4028289	9.250810304529896
C2457140	9.250810304529896
C2457026	9.250810304529896
C4544548	9.250810304529896
C2551877	9.250810304529896
C5225009	9.250810304529896
C0519192	9.250810304529896
C4028558	9.250810304529896
C2317723	9.250810304529896
C3696050	9.250810304529896
C3862376	9.250810304529896
C0855567	9.250810304529896
C2456945	9.250810304529896
C1524466	9.250810304529896
C5189619	9.250810304529896
C2238667	9.250810304529896
C2052484	9.250810304529896
C2384668	9.250810304529896
C5224890	9.250810304529896
C2551637	9.250810304529896
C2315847	9.250810304529896
C2540766	9.250810304529896
C2321599	9.250810304529896
C5219673	9.250810304529896
C4029526	9.250810304529896
C5695943	9.250810304529896
C5436295	9.250810304529896
C2688112	9.250810304529896
C1717248	9.250810304529896
C5148094	9.250810304529896
C2013777	9.250810304529896
C1285221	9.250810304529896
C3860961	9.250810304529896
C5549060	9.250810304529896
C1385732	9.250810304529896
C0849144	9.250810304529896
C5388960	9.250810304529896
C1525654	9.250810304529896
C3873127	9.250810304529896
C5223357	9.250810304529896
C1564622	9.250810304529896
C2321523	9.250810304529896
C2238832	9.250810304529896
C4028463	9.250810304529896
C0598029	9.250810304529896
C5388258	9.250810304529896
C3524158	9.250810304529896
C3897694	9.250810304529896
C0849136	9.250810304529896
C5148048	9.250810304529896
C5219726	9.250810304529896
C2238880	9.250810304529896
C2238911	9.250810304529896
C4029152	9.250810304529896
C2367125	9.250810304529896
C2455210	9.250810304529896
C5219711	9.250810304529896
C5220155	9.250810304529896
C2456003	9.250810304529896
C5674678	9.250810304529896
C2455643	9.250810304529896
C1634508	9.250810304529896
C5223697	9.250810304529896
C0412731	9.250810304529896
C4028489	9.250810304529896
C2125910	9.250810304529896
C5222989	9.250810304529896
C5410888	9.250810304529896
C4265261	9.250810304529896
C0846479	9.250810304529896
C4028530	9.250810304529896
C5559381	9.250810304529896
C2455984	9.250810304529896
C0846109	9.250810304529896
C2125614	9.250810304529896
C5695620	9.250810304529896
C5779158	9.250810304529896
C2239053	9.250810304529896
C2238903	9.250810304529896
C4751486	9.250810304529896
C0373167	9.250810304529896
C2317738	9.250810304529896
C2455019	9.250810304529896
C0394322	9.250810304529896
C3164454	9.250810304529896
C0436453	9.250810304529896
C2367155	9.250810304529896
C2454967	9.250810304529896
C2945020	9.250810304529896
C1718085	9.250810304529896
C5970220	9.250810304529896
C4266128	9.250810304529896
C1660790	9.250810304529896
C2021561	9.250810304529896
C2041512	9.250810304529896
C2238868	9.250810304529896
C3697938	9.250810304529896
C0183118	9.250810304529896
C5410956	9.250810304529896
C4510324	9.250810304529896
C4693914	9.250810304529896
C5388178	9.250810304529896
C2437360	9.250810304529896
C2585036	9.250810304529896
C2238871	9.250810304529896
C5431782	9.250810304529896
C2057696	9.250810304529896
C5387741	9.250810304529896
C5411029	9.250810304529896
C5415708	9.250810304529896
C4029614	9.250810304529896
C5929326	9.250810304529896
C3838030	9.250810304529896
C0993824	9.250810304529896
C2238685	9.250810304529896
C2698560	9.250810304529896
C5148159	9.250810304529896
C0203299	9.250810304529896
C5380462	9.250810304529896
C3263033	9.250810304529896
C0393286	9.250810304529896
C3515742	9.250810304529896
C2724378	9.250810304529896
C3694986	9.250810304529896
C2456565	9.250810304529896
C4264258	9.250810304529896
C3860449	9.250810304529896
C4732092	9.250810304529896
C2228419	9.250810304529896
C4305183	9.250810304529896
C3526343	9.250810304529896
C2238378	9.250810304529896
C5696248	9.250810304529896
C5225000	9.250810304529896
C2206060	9.250810304529896
C3825200	9.250810304529896
C3164104	9.250810304529896
C1114663	9.250810304529896
C0202707	9.250810304529896
C3861807	9.250810304529896
C5148071	9.250810304529896
C0203144	9.250810304529896
C4314676	9.250810304529896
C5225005	9.250810304529896
C2551813	9.250810304529896
C2322459	9.250810304529896
C0599866	9.250810304529896
C5189611	9.250810304529896
C2238796	9.250810304529896
C3515836	9.250810304529896
C5767013	9.250810304529896
C0845916	9.250810304529896
C4703613	9.250810304529896
C5411004	9.250810304529896
C4051925	9.250810304529896
C5143680	9.250810304529896
C3861034	9.250810304529896
C2455999	9.250810304529896
C5702887	9.250810304529896
C2183603	9.250810304529896
C2125685	9.250810304529896
C2454642	9.250810304529896
C2454202	9.250810304529896
C2456549	9.250810304529896
C2041181	9.250810304529896
C2455758	9.250810304529896
C2455694	9.250810304529896
C2322518	9.250810304529896
C5224894	9.250810304529896
C2412494	9.250810304529896
C2368249	9.250810304529896
C3805163	9.250810304529896
C5779191	9.250810304529896
C2029670	9.250810304529896
C2321566	9.250810304529896
C2153647	9.250810304529896
C5411032	9.250810304529896
C0845952	9.250810304529896
C2025222	9.250810304529896
C3555038	9.250810304529896
C1524149	9.250810304529896
C2455903	9.250810304529896
C2321723	9.250810304529896
C4028475	9.250810304529896
C5189567	9.250810304529896
C2206052	9.250810304529896
C0176340	9.250810304529896
C5852447	9.250810304529896
C1524132	9.250810304529896
C2455969	9.250810304529896
C5189704	9.250810304529896
C1524577	9.250810304529896
C2239002	9.250810304529896
C5415713	9.250810304529896
C4028502	9.250810304529896
C2317735	9.250810304529896
C4292312	9.250810304529896
C1525806	9.250810304529896
C1508283	9.250810304529896
C3837260	9.250810304529896
C2455761	9.250810304529896
C1524459	9.250810304529896
C2455028	9.250810304529896
C2238963	9.250810304529896
C0373166	9.250810304529896
C4721287	9.250810304529896
C2239049	9.250810304529896
C2238994	9.250810304529896
C2042990	9.250810304529896
C3662685	9.250810304529896
C5219719	9.250810304529896
C1285412	9.250810304529896
C5429513	9.250810304529896
C5559489	9.250810304529896
C1830224	9.250810304529896
C0412044	9.250810304529896
C4475030	9.250810304529896
C2455649	9.250810304529896
C2367124	9.250810304529896
C2551949	9.250810304529896
C0195978	9.250810304529896
C2377469	9.250810304529896
C5224997	9.250810304529896
C3881375	9.250810304529896
C2317807	9.250810304529896
C5696078	9.250810304529896
C1525625	9.250810304529896
C5697233	9.250810304529896
C5224832	9.250810304529896
C5396251	9.250810304529896
C0202687	9.250810304529896
C2457470	9.250810304529896
C0196043	9.250810304529896
C2121169	9.250810304529896
C2456006	9.250810304529896
C1526789	9.250810304529896
C5223356	9.250810304529896
C5223400	9.250810304529896
C5696075	9.250810304529896
C1524893	9.250810304529896
C3554087	9.250810304529896
C5697548	9.250810304529896
C2456327	9.250810304529896
C5405891	9.250810304529896
C0864489	9.250810304529896
C2238870	9.250810304529896
C5189666	9.250810304529896
C5394223	9.250810304529896
C2238673	9.250810304529896
C2238689	9.250810304529896
C0945321	9.250810304529896
C5410840	9.250810304529896
C5689092	9.250810304529896
C2238881	9.250810304529896
C5189424	9.250810304529896
C4515764	9.250810304529896
C5548433	9.250810304529896
C2123196	9.250810304529896
C5541721	9.250810304529896
C5189684	9.250810304529896
C3866650	9.250810304529896
C2455196	9.250810304529896
C5223360	9.250810304529896
C5387746	9.250810304529896
C2123203	9.250810304529896
C4305205	9.250810304529896
C2239068	9.250810304529896
C2456567	9.250810304529896
C0596168	9.250810304529896
C5696249	9.250810304529896
C2238893	9.250810304529896
C5543269	9.250810304529896
C5189675	9.250810304529896
C2456724	9.250810304529896
C4706975	9.250810304529896
C2455564	9.250810304529896
C5388141	9.250810304529896
C5779188	9.250810304529896
C5224902	9.250810304529896
C3860444	9.250810304529896
C4038565	9.250810304529896
C4049704	9.250810304529896
C2459528	9.250810304529896
C2456545	9.250810304529896
C2238887	9.250810304529896
C5220538	9.250810304529896
C3533200	9.250810304529896
C2018257	9.250810304529896
C2322511	9.250810304529896
C5559483	9.250810304529896
C3856686	9.250810304529896
C5697444	9.250810304529896
C3897397	9.250810304529896
C2029660	9.250810304529896
C1714910	9.250810304529896
C5441285	9.250810304529896
C5233202	9.250810304529896
C0202753	9.250810304529896
C5541714	9.250810304529896
C2454037	9.250810304529896
C2238948	9.250810304529896
C0589336	9.250810304529896
C0200790	9.250810304529896
C1525254	9.250810304529896
C1525643	9.250810304529896
C5148055	9.250810304529896
C2316346	9.250810304529896
C2688118	9.250810304529896
C4552233	9.250810304529896
C1632262	9.250810304529896
C5410827	9.250810304529896
C0412068	9.250810304529896
C5939546	9.250810304529896
C2455214	9.250810304529896
C3860451	9.250810304529896
C2239026	9.250810304529896
C2123617	9.250810304529896
C3877222	9.250810304529896
C3865790	9.250810304529896
C2042783	9.250810304529896
C3516861	9.250810304529896
C2455648	9.250810304529896
C2419092	9.250810304529896
C5148129	9.250810304529896
C5206689	9.250810304529896
C2125545	9.250810304529896
C5437176	9.250810304529896
C5219732	9.250810304529896
C5219672	9.250810304529896
C0412331	9.250810304529896
C4028443	9.250810304529896
C5418817	9.250810304529896
C5224831	9.250810304529896
C5939265	9.250810304529896
C5426735	9.250810304529896
C2185969	9.250810304529896
C3695151	9.250810304529896
C5430331	9.250810304529896
C1114658	9.250810304529896
C2455745	9.250810304529896
C5219735	9.250810304529896
C5690730	9.250810304529896
C5208323	9.250810304529896
C5189712	9.250810304529896
C2456314	9.250810304529896
C5189674	9.250810304529896
C4028264	9.250810304529896
C2551679	9.250810304529896
C0420570	9.250810304529896
C2454962	9.250810304529896
C0854545	9.250810304529896
C2238976	9.250810304529896
C2457020	9.250810304529896
C3808227	9.250810304529896
C2455746	9.250810304529896
C3468984	9.250810304529896
C2041175	9.250810304529896
C1524911	9.250810304529896
C3882204	9.250810304529896
C5410870	9.250810304529896
C5223335	9.250810304529896
C1524848	9.250810304529896
C3515867	9.250810304529896
C5393805	9.250810304529896
C2239028	9.250810304529896
C2322493	9.250810304529896
C0855534	9.250810304529896
C2457080	9.250810304529896
C5396217	9.250810304529896
C2238932	9.250810304529896
C0200106	9.250810304529896
C2457551	9.250810304529896
C2181101	9.250810304529896
C2455695	9.250810304529896
C5415075	9.250810304529896
C5416667	9.250810304529896
C5148193	9.250810304529896
C2027199	9.250810304529896
C2025227	9.250810304529896
C3866469	9.250810304529896
C2005652	9.250810304529896
C2029456	9.250810304529896
C5411129	9.250810304529896
C0565181	9.250810304529896
C2457159	9.250810304529896
C5224919	9.250810304529896
C5765122	9.250810304529896
C0411990	9.250810304529896
C5195428	9.250810304529896
C5219731	9.250810304529896
C4229496	9.250810304529896
C0412340	9.250810304529896
C3839145	9.250810304529896
C2723237	9.250810304529896
C4733122	9.250810304529896
C4302861	9.250810304529896
C2043442	9.250810304529896
C5219745	9.250810304529896
C1524496	9.250810304529896
C5189602	9.250810304529896
C5219668	9.250810304529896
C4028321	9.250810304529896
C2455982	9.250810304529896
C5223246	9.250810304529896
C3257974	9.250810304529896
C0920570	9.250810304529896
C2456320	9.250810304529896
C5219740	9.250810304529896
C0200093	9.250810304529896
C2457173	9.250810304529896
C5189558	9.250810304529896
C1525663	9.250810304529896
C2163215	9.250810304529896
C5541713	9.250810304529896
C5189546	9.250810304529896
C2551805	9.250810304529896
C3863855	9.250810304529896
C2712908	9.250810304529896
C5220135	9.250810304529896
C2456326	9.250810304529896
C5410946	9.250810304529896
C2318601	9.250810304529896
C0429446	9.250810304529896
C2238478	9.250810304529896
C2455555	9.250810304529896
C5667486	9.250810304529896
C5939240	9.250810304529896
C4028392	9.250810304529896
C1456006	9.250810304529896
C1525638	9.250810304529896
C4041363	9.250810304529896
C5696766	9.250810304529896
C5411125	9.250810304529896
C2197729	9.250810304529896
C2456719	9.250810304529896
C2540817	9.250810304529896
C2239050	9.250810304529896
C2322460	9.250810304529896
C5410834	9.250810304529896
C5825043	9.250810304529896
C3866180	9.250810304529896
C1524443	9.250810304529896
C0454120	9.250810304529896
C2455636	9.250810304529896
C2943261	9.250810304529896
C2026920	9.250810304529896
C2457380	9.250810304529896
C4749359	9.250810304529896
C1138876	9.250810304529896
C0374428	9.250810304529896
C0858515	9.250810304529896
C1955643	9.250810304529896
C2181136	9.250810304529896
C5222988	9.250810304529896
C5224950	9.250810304529896
C5555694	9.250810304529896
C2238972	9.250810304529896
C1562238	9.250810304529896
C5411001	9.250810304529896
C5223389	9.250810304529896
C5559488	9.250810304529896
C5411039	9.250810304529896
C3187761	9.250810304529896
C1525658	9.250810304529896
C4028543	9.250810304529896
C2454034	9.250810304529896
C4763908	9.250810304529896
C5877394	9.250810304529896
C2321366	9.250810304529896
C5416661	9.250810304529896
C0918171	9.250810304529896
C0374459	9.250810304529896
C2456874	9.250810304529896
C5224006	9.250810304529896
C1301742	9.250810304529896
C2238752	9.250810304529896
C4029076	9.250810304529896
C5223495	9.250810304529896
C1285247	9.250810304529896
C0472405	9.250810304529896
C2456300	9.250810304529896
C3861797	9.250810304529896
C2456948	9.250810304529896
C2457008	9.250810304529896
C2029589	9.250810304529896
C3842373	9.250810304529896
C4510350	9.250810304529896
C4028285	9.250810304529896
C2455933	9.250810304529896
C4731953	9.250810304529896
C5410948	9.250810304529896
C1526292	9.250810304529896
C5219748	9.250810304529896
C5189691	9.250810304529896
C3873114	9.250810304529896
C5429202	9.250810304529896
C3515871	9.250810304529896
C2456723	9.250810304529896
C5224946	9.250810304529896
C1579467	9.250810304529896
C5224961	9.250810304529896
C5223290	9.250810304529896
C2043390	9.250810304529896
C4028364	9.250810304529896
C5225010	9.250810304529896
C3515759	9.250810304529896
C2238983	9.250810304529896
C5856303	9.250810304529896
C5411062	9.250810304529896
C2238774	9.250810304529896
C0202696	9.250810304529896
C5195389	9.250810304529896
C2238797	9.250810304529896
C2043370	9.250810304529896
C4027828	9.250810304529896
C3518262	9.250810304529896
C5189694	9.250810304529896
C5410832	9.250810304529896
C2457163	9.250810304529896
C2455540	9.250810304529896
C4724151	9.250810304529896
C2455973	9.250810304529896
C1688659	9.250810304529896
C0850933	9.250810304529896
C3879154	9.250810304529896
C5411036	9.250810304529896
C2455544	9.250810304529896
C4266195	9.250810304529896
C4280148	9.250810304529896
C2239005	9.250810304529896
C1609547	9.250810304529896
C4028449	9.250810304529896
C3860973	9.250810304529896
C2027048	9.250810304529896
C1525247	9.250810304529896
C2315146	9.250810304529896
C2183177	9.250810304529896
C3861904	9.250810304529896
C1536668	9.250810304529896
C3861050	9.250810304529896
C4071816	9.250810304529896
C3809975	9.250810304529896
C4264786	9.250810304529896
C5220531	9.250810304529896
C4537760	9.250810304529896
C4028436	9.250810304529896
C5219716	9.250810304529896
C2368210	9.250810304529896
C5410837	9.250810304529896
C3897360	9.250810304529896
C2367130	9.250810304529896
C2540760	9.250810304529896
C0881957	9.250810304529896
C0872259	9.250810304529896
C5411006	9.250810304529896
C4028540	9.250810304529896
C4028465	9.250810304529896
C3862896	9.250810304529896
C5696232	9.250810304529896
C5939472	9.250810304529896
C4510251	9.250810304529896
C2455630	9.250810304529896
C5388661	9.250810304529896
C5189530	9.250810304529896
C5223350	9.250810304529896
C5563704	9.250810304529896
C2322457	9.250810304529896
C0200099	9.250810304529896
C2238653	9.250810304529896
C5223420	9.250810304529896
C0202906	9.250810304529896
C0202630	9.250810304529896
C0178000	9.250810304529896
C5852377	9.250810304529896
C1853580	9.250810304529896
C5697216	9.250810304529896
C5415688	9.250810304529896
C2454610	9.250810304529896
C5189715	9.250810304529896
C5225196	9.250810304529896
C5441449	9.250810304529896
C0412171	9.250810304529896
C5410829	9.250810304529896
C4229457	9.250810304529896
C4267682	9.250810304529896
C5696119	9.250810304529896
C4273798	9.250810304529896
C1142064	9.250810304529896
C0844181	9.250810304529896
C2457011	9.250810304529896
C4273450	9.250810304529896
C0430875	9.250810304529896
C2238731	9.250810304529896
C0546762	9.250810304529896
C5691785	9.250810304529896
C5830132	9.250810304529896
C3899333	9.250810304529896
C5418805	9.250810304529896
C2238730	9.250810304529896
C5224876	9.250810304529896
C5878942	9.250810304529896
C5388571	9.250810304529896
C4076758	9.250810304529896
C1525633	9.250810304529896
C3897461	9.250810304529896
C0881823	9.250810304529896
C4028479	9.250810304529896
C0195920	9.250810304529896
C5219670	9.250810304529896
C2958897	9.250810304529896
C3839723	9.250810304529896
C4028391	9.250810304529896
C2398978	9.250810304529896
C4041489	9.250810304529896
C2238430	9.250810304529896
C2239044	9.250810304529896
C1524918	9.250810304529896
C2041224	9.250810304529896
C2454623	9.250810304529896
C3866552	9.250810304529896
C2457007	9.250810304529896
C2455653	9.250810304529896
C2457472	9.250810304529896
C2238707	9.250810304529896
C2457129	9.250810304529896
C5697232	9.250810304529896
C4028431	9.250810304529896
C1837333	9.250810304529896
C2238790	9.250810304529896
C2319243	9.250810304529896
C2238876	9.250810304529896
C1714793	9.250810304529896
C3515194	9.250810304529896
C3860489	9.250810304529896
C2121336	9.250810304529896
C2238970	9.250810304529896
C1563108	9.250810304529896
C5410879	9.250810304529896
C1542476	9.250810304529896
C5223546	9.250810304529896
C5696073	9.250810304529896
C2121179	9.250810304529896
C2455974	9.250810304529896
C0394126	9.250810304529896
C5696240	9.250810304529896
C5189565	9.250810304529896
C2322480	9.250810304529896
C5219730	9.250810304529896
C5409639	9.250810304529896
C3550525	9.250810304529896
C2042402	9.250810304529896
C5189573	9.250810304529896
C2321364	9.250810304529896
C4707255	9.250810304529896
C5388958	9.250810304529896
C4273583	9.250810304529896
C1524749	9.250810304529896
C2238995	9.250810304529896
C3515837	9.250810304529896
C5411041	9.250810304529896
C2436153	9.250810304529896
C3524155	9.250810304529896
C1525249	9.250810304529896
C0203169	9.250810304529896
C1525645	9.250810304529896
C5453388	9.250810304529896
C5921404	9.250810304529896
C2315467	9.250810304529896
C4051865	9.250810304529896
C2457384	9.250810304529896
C5559519	9.250810304529896
C2041515	9.250810304529896
C5223401	9.250810304529896
C2551781	9.250810304529896
C2457110	9.250810304529896
C2206388	9.250810304529896
C5411712	9.250810304529896
C5696190	9.250810304529896
C4029186	9.250810304529896
C3472633	9.250810304529896
C5411670	9.250810304529896
C5696321	9.250810304529896
C4479614	9.250810304529896
C4509629	9.250810304529896
C5224952	9.250810304529896
C2540865	9.250810304529896
C1715097	9.250810304529896
C2238905	9.250810304529896
C2061832	9.250810304529896
C2454603	9.250810304529896
C5410955	9.250810304529896
C2455207	9.250810304529896
C2318229	9.250810304529896
C5219700	9.250810304529896
C2457172	9.250810304529896
C5148154	9.250810304529896
C5223991	9.250810304529896
C5415084	9.250810304529896
C1524558	9.250810304529896
C0203155	9.250810304529896
C2239039	9.250810304529896
C5219675	9.250810304529896
C5189612	9.250810304529896
C2455749	9.250810304529896
C2551643	9.250810304529896
C5696118	9.250810304529896
C5878659	9.250810304529896
C3860456	9.250810304529896
C5442355	9.250810304529896
C2457141	9.250810304529896
C3534628	9.250810304529896
C2454630	9.250810304529896
C4274337	9.250810304529896
C0583760	9.250810304529896
C5678560	9.250810304529896
C3267058	9.250810304529896
C3695152	9.250810304529896
C2456944	9.250810304529896
C2420066	9.250810304529896
C1525805	9.250810304529896
C1441535	9.250810304529896
C5224906	9.250810304529896
C5219710	9.250810304529896
C2456249	9.250810304529896
C5225006	9.250810304529896
C2551921	9.250810304529896
C5389218	9.250810304529896
C2454753	9.250810304529896
C2456936	9.250810304529896
C2317740	9.250810304529896
C0449900	9.250810304529896
C5223525	9.250810304529896
C5224943	9.250810304529896
C5225008	9.250810304529896
C3826455	9.250810304529896
C5559360	9.250810304529896
C5431967	9.250810304529896
C5556702	9.250810304529896
C5410992	9.250810304529896
C4028476	9.250810304529896
C2540853	9.250810304529896
C4028523	9.250810304529896
C5189700	9.250810304529896
C4028490	9.250810304529896
C5411419	9.250810304529896
C2239067	9.250810304529896
C2322489	9.250810304529896
